id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
147313,LIB-2014-2-15564-13,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""BBC Monitoring Middle East,2014-08-01,Libyan Ansar al-Shari'ah regains control over Benghazi's Al-Jala hospital""",BBC Monitoring Middle East,2014-08-01,Libyan Ansar al-Shari'ah regains control over Benghazi's Al-Jala hospital,Libya Herald,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,07/31/2014 00:00:00,07/31/2014 00:00:00,0,0,0,1,1,1,1,
147315,LIB-2014-2-14251-10,2014,True,Clear,2,14251,13332,Libya Dawn - Zintan Military Council,14251,14251,Libya Dawn - Zintan Military Council,5861,5861,Libya Dawn,5940,5940,Zintan Military Council,1,"""Reuters News,2014-08-03,Libyan factions battle over airport, more than 20 killed""",Reuters News,2014-08-03,"Libyan factions battle over airport, more than 20 killed",Libya's government ,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,08/02/2014 00:00:00,08/02/2014 00:00:00,0,0,0,22,22,22,22,
147318,LIB-2014-2-14251-6,2014,True,Clear,2,14251,13332,Libya Dawn - Zintan Military Council,14251,14251,Libya Dawn - Zintan Military Council,5861,5861,Libya Dawn,5940,5940,Zintan Military Council,1,"""All Africa,2014-08-04,Hundreds of Sudanese Trapped in Libyan Airport""",All Africa,2014-08-04,Hundreds of Sudanese Trapped in Libyan Airport,The Migration Office,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,4,07/26/2014 00:00:00,08/03/2014 00:00:00,0,0,21,0,21,21,21,
147319,LIB-2014-2-15564-15,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""BBC Monitoring Middle East,2014-08-07,Seventy Ansar al-Shar'iah supporters killed, claims Libyan Operation Dignity""",BBC Monitoring Middle East,2014-08-07,"Seventy Ansar al-Shar'iah supporters killed, claims Libyan Operation Dignity",Operation Dignity forces,2,Benghazi town,Benghazi town (outside),Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,08/06/2014 00:00:00,08/06/2014 00:00:00,0,0,0,0,0,70,0,
147321,LIB-2014-2-15564-5,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""BBC Monitoring Middle East,2014-08-12,Libyan official reports killing of 63 Sa'iqah members in July""",BBC Monitoring Middle East,2014-08-12,Libyan official reports killing of 63 Sa'iqah members in July,A senior member of the brigade,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,4,07/21/2014 00:00:00,07/30/2014 00:00:00,0,0,0,0,0,4,0,
147322,LIB-2014-2-14251-16,2014,True,Clear,2,14251,13332,Libya Dawn - Zintan Military Council,14251,14251,Libya Dawn - Zintan Military Council,5861,5861,Libya Dawn,5940,5940,Zintan Military Council,1,"""Reuters News,2014-08-13,UPDATE 2-Libya's parliament calls for UN aid to quell militia fighting""",Reuters News,2014-08-13,UPDATE 2-Libya's parliament calls for UN aid to quell militia fighting,Officials and witnesses,1,Tripoli city,Tripoli town,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,08/13/2014 00:00:00,08/13/2014 00:00:00,0,0,5,0,5,5,5,
147323,LIB-2014-2-14251-11,2014,True,Clear,2,14251,13332,Libya Dawn - Zintan Military Council,14251,14251,Libya Dawn - Zintan Military Council,5861,5861,Libya Dawn,5940,5940,Zintan Military Council,1,"""BBC Monitoring Middle East,2014-08-17,Heavy fighting in Libya's capital as Benghazi group formed ""to end violence""""",BBC Monitoring Middle East,2014-08-17,"Heavy fighting in Libya's capital as Benghazi group formed ""to end violence""",Members of the Libya Shield Forces,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,08/17/2014 00:00:00,08/17/2014 00:00:00,0,0,0,7,7,7,7,
147327,LIB-2014-2-14251-12,2014,True,Clear,2,14251,13332,Libya Dawn - Zintan Military Council,14251,14251,Libya Dawn - Zintan Military Council,5861,5861,Libya Dawn,5940,5940,Zintan Military Council,1,"""All Africa,2014-08-19,Three Sudanese Killed, Six Injured in Tripoli, Libya""",All Africa,2014-08-19,"Three Sudanese Killed, Six Injured in Tripoli, Libya",The spokesman for the Committee for Sudanese Stranded in Libya,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,08/19/2014 00:00:00,08/19/2014 00:00:00,0,0,3,0,3,3,3,
147328,LIB-2014-2-14251-13,2014,True,Clear,2,14251,13332,Libya Dawn - Zintan Military Council,14251,14251,Libya Dawn - Zintan Military Council,5861,5861,Libya Dawn,5940,5940,Zintan Military Council,1,"""All Africa,2014-08-19,Tripoli Militia Battles Continue""",All Africa,2014-08-19,Tripoli Militia Battles Continue,"Noman Benotman, a terror group researcher and president of the Quilliam Institute",2,Tripoli city,Tripoli city (airport),Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,08/19/2014 00:00:00,08/19/2014 00:00:00,0,0,0,18,18,18,18,
147329,LIB-2014-2-15564-18,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Reuters News,2014-08-20,Heavy fighting erupts in Libya's Benghazi, killing five""",Reuters News,2014-08-20,"Heavy fighting erupts in Libya's Benghazi, killing five",A medic,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,08/20/2014 00:00:00,08/20/2014 00:00:00,0,5,0,0,5,5,5,
147333,LIB-2014-2-15564-19,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""BBC Monitoring Middle East,2014-08-26,Rise in casualties in Libya's Benghazi, Al-Qai'dah Maghreb member killed""",BBC Monitoring Middle East,2014-08-26,"Rise in casualties in Libya's Benghazi, Al-Qai'dah Maghreb member killed","Head of Saiqa Special Forces Investigations Unit, A spokesperson at Jalaa Hospital ",1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,08/25/2014 00:00:00,08/25/2014 00:00:00,10,1,0,0,11,11,11,
147335,LIB-2014-2-15564-21,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,2,"""Reuters News,2014-08-30,Heavy fighting in Libya's Benghazi city; airport hit"";""Reuters News,2014-09-01,UPDATE 4-Libyan parliament reappoints PM as government loses grip on ministries""",Reuters News;Reuters News,2014-08-30;2014-09-01,Heavy fighting in Libya's Benghazi city; airport hit;UPDATE 4-Libyan parliament reappoints PM as government loses grip on ministries,Medical and military sources,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,08/30/2014 00:00:00,08/30/2014 00:00:00,0,13,0,0,13,13,13,
147336,LIB-2014-2-15564-22,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,2,"""BBC Monitoring Middle East,2014-09-02,Dozens reportedly killed and injured in clashes in Libya's Benghazi"";""BBC Monitoring Middle East,2014-09-03,Al-Jazeera reports Libyan warplane crash in Tobruk, Benghazi clash death toll""",BBC Monitoring Middle East;BBC Monitoring Middle East,2014-09-02;2014-09-03,"Dozens reportedly killed and injured in clashes in Libya's Benghazi;Al-Jazeera reports Libyan warplane crash in Tobruk, Benghazi clash death toll",Medical sources,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,09/01/2014 00:00:00,09/01/2014 00:00:00,0,0,0,20,20,20,20,
147344,LIB-2014-2-15564-23,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Reuters News,2014-09-06,Former general's forces and Islamists clash in Libya's Benghazi""",Reuters News,2014-09-06,Former general's forces and Islamists clash in Libya's Benghazi,Military officials,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,09/06/2014 00:00:00,09/06/2014 00:00:00,0,0,0,3,3,3,3,
147347,LIB-2014-1-14249-2,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""Reuters News,2014-09-07,Twelve killed in clashes west of Libyan capital Tripoli: doctor""",Reuters News,2014-09-07,Twelve killed in clashes west of Libyan capital Tripoli: doctor,A doctor,1,Tripoli city,Tripoli town,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,09/07/2014 00:00:00,09/07/2014 00:00:00,0,0,0,12,12,12,12,
147350,LIB-2014-2-15564-24,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Reuters News,2014-09-10,Islamists in Libya's Benghazi probably kidnapped 25 missing soldiers: commander""",Reuters News,2014-09-10,Islamists in Libya's Benghazi probably kidnapped 25 missing soldiers: commander,An army commander,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,09/10/2014 00:00:00,09/10/2014 00:00:00,0,5,0,0,5,5,5,
147353,LIB-2014-1-14249-3,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""BBC Monitoring Middle East,2014-09-11,Libya's Warshafanah displaced shelled by Misratah Islamists, death toll risis""",BBC Monitoring Middle East,2014-09-11,"Libya's Warshafanah displaced shelled by Misratah Islamists, death toll risis",Libya Herald,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,09/08/2014 00:00:00,09/08/2014 00:00:00,0,0,8,5,13,13,13,
147354,LIB-2014-1-14249-1,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""BBC Monitoring Middle East,2014-09-11,Libya's Warshafanah displaced shelled by Misratah Islamists, death toll risis""",BBC Monitoring Middle East,2014-09-11,"Libya's Warshafanah displaced shelled by Misratah Islamists, death toll risis",Libya Herald,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,2,2,09/07/2014 00:00:00,09/10/2014 00:00:00,0,0,0,18,18,18,18,
147357,LIB-2014-1-14249-4,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""BBC Monitoring Middle East,2014-09-14,Libya's Warshafanah area comes under ""intense"" shelling""",BBC Monitoring Middle East,2014-09-14,"Libya's Warshafanah area comes under ""intense"" shelling",Libya Herald,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,09/12/2014 00:00:00,09/12/2014 00:00:00,0,0,0,38,38,38,38,
147359,LIB-2014-2-15564-25,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Reuters News,2014-09-16,Nine killed, 30 wounded in new clashes in Libya's Benghazi: medic""",Reuters News,2014-09-16,"Nine killed, 30 wounded in new clashes in Libya's Benghazi: medic",A hospital medic,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,09/16/2014 00:00:00,09/16/2014 00:00:00,0,9,0,0,9,9,9,
147360,LIB-2014-1-14249-5,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""Agence France Presse,2014-09-17,Libya Islamists launch new assault on Benghazi airport""",Agence France Presse,2014-09-17,Libya Islamists launch new assault on Benghazi airport,A hospital source,1,Tripoli city,Tripoli city,Tripoli district,,32.892500,13.180000,POINT (13.180000 32.892500),176787,Libya,620,Africa,1,1,09/16/2014 00:00:00,09/16/2014 00:00:00,0,4,0,0,4,4,4,
147744,CHA-2014-2-14787-2,2014,True,Clear,2,14787,13730,Toubou  - Tuareg,14787,14787,Toubou  - Tuareg,3998,3998,Toubou ,937,937,Tuareg,3,"""Reuters News,2014-09-21,Tribesmen fight security forces in south Libya near major oilfield"";""BBC Monitoring Middle East,2014-09-18,Tribal militias in Libya's oasis town of Ubari clash, casualties reported"";""Al Jazeera,2013-12-05,A fierce battle for control in Libya's desert""",Reuters News;BBC Monitoring Middle East;Al Jazeera,2014-09-21;2014-09-18;2013-12-05,"Tribesmen fight security forces in south Libya near major oilfield;Tribal militias in Libya's oasis town of Ubari clash, casualties reported;A fierce battle for control in Libya's desert",Medics and residents ,1,Awbārī town,Ubari town,Wādī al Ḩayāt district,,26.592058,12.780488,POINT (12.780488 26.592058),168146,Libya,620,Africa,2,2,09/17/2014 00:00:00,09/21/2014 00:00:00,0,0,0,12,12,12,12,
147767,LIB-2014-2-12573-0,2014,False,Clear,2,12573,11859,Awlad Suleiman  - Qadhadhfa,12573,12573,Awlad Suleiman  - Qadhadhfa,4371,4371,Awlad Suleiman ,4370,4370,Qadhadhfa,1,"""Agence France Presse,2014-09-28,Libya tribal clashes kill two: mediator""",Agence France Presse,2014-09-28,Libya tribal clashes kill two: mediator,A tribal leader,1,Sabha town,Sabha town,Sabha district,,27.037662,14.428325,POINT (14.428325 27.037662),168869,Libya,620,Africa,1,1,09/28/2014 00:00:00,09/28/2014 00:00:00,0,1,0,2,3,3,3,
147770,LIB-2014-2-15564-26,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,4,"""Reuters News,2014-10-02,Seven Libyan soldiers killed in suicide bombings, clashes in Benghazi-army commander"";""Agence France Presse,2014-10-02,7 troops killed, dozens wounded in Libya's Benghazi: army"";""BBC Monitoring Middle East,2014-10-02,Libya suicide blasts leave 40 soldiers dead - Al-Jazeera"";""Agence France Presse,2014-10-09,Islamist militia chief among 17 killed in Libya fighting""",Reuters News;Agence France Presse;BBC Monitoring Middle East;Agence France Presse,2014-10-02;2014-10-02;2014-10-02;2014-10-09,"Seven Libyan soldiers killed in suicide bombings, clashes in Benghazi-army commander;7 troops killed, dozens wounded in Libya's Benghazi: army;Libya suicide blasts leave 40 soldiers dead - Al-Jazeera;Islamist militia chief among 17 killed in Libya fighting",An army commander,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/02/2014 00:00:00,10/02/2014 00:00:00,36,4,0,0,40,40,40,
147773,LIB-2014-2-15564-27,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Reuters News,2014-10-03,12 Libya soldiers killed in new Benghazi battle with Islamists: medic""",Reuters News,2014-10-03,12 Libya soldiers killed in new Benghazi battle with Islamists: medic,A hospital medic,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/03/2014 00:00:00,10/03/2014 00:00:00,12,0,0,0,12,12,12,
147776,LIB-2014-2-15564-29,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Agence France Presse,2014-10-09,Islamist militia chief among 17 killed in Libya fighting""",Agence France Presse,2014-10-09,Islamist militia chief among 17 killed in Libya fighting,Medical and military sources,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/08/2014 00:00:00,10/08/2014 00:00:00,3,0,0,0,3,3,3,
147777,LIB-2014-2-15564-28,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,1,"""Agence France Presse,2014-10-09,Islamist militia chief among 17 killed in Libya fighting""",Agence France Presse,2014-10-09,Islamist militia chief among 17 killed in Libya fighting,A spokesman for army special forces loyal to Haftar,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,2,2,10/06/2014 00:00:00,10/08/2014 00:00:00,0,14,0,0,14,14,14,
147779,LIB-2014-1-14249-6,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""BBC Monitoring Middle East,2014-10-10,Zintanis accuse Libya Dawn of attacking important bridge""",BBC Monitoring Middle East,2014-10-10,Zintanis accuse Libya Dawn of attacking important bridge,Zintani official,1,Al ‘Azīzīyah town,Al-Aziziya town (Umar al-Mukhtar district),Al Jafārah district,,32.531944,13.017500,POINT (13.017500 32.531944),176787,Libya,620,Africa,1,1,10/09/2014 00:00:00,10/09/2014 00:00:00,0,0,0,5,5,5,5,
147782,LIB-2014-1-14249-8,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,2,"""BBC Monitoring Middle East,2014-10-12,Dozen killed, more than 60 wounded in attack on Western Libyan town"";""BBC Monitoring Middle East,2014-10-12,Libyan militias engage in deadly clashes""",BBC Monitoring Middle East;BBC Monitoring Middle East,2014-10-12;2014-10-12,"Dozen killed, more than 60 wounded in attack on Western Libyan town;Libyan militias engage in deadly clashes",A medical source,1,Al-Kiklah town,"Kiklah town

 ",Jabal al Gharbi district,,32.068333,12.694444,POINT (12.694444 32.068333),176066,Libya,620,Africa,1,1,10/11/2014 00:00:00,10/11/2014 00:00:00,0,0,0,21,21,21,21,
147787,LIB-2014-2-15564-30,2014,True,Clear,2,15564,14338,Benghazi Revolutionaries Shura Council - LNA,15564,15564,Benghazi Revolutionaries Shura Council - LNA,4369,4369,Benghazi Revolutionaries Shura Council,7072,7072,LNA,4,"""BBC Monitoring Middle East,2014-10-12,Libyan Ansar al-Shari'ah leader reportedly injured, killed in Benina clashes"";""Agence France Presse,2015-01-24,Libya's Ansar al-Sharia group confirms chief's death"";""Agence France Presse,2015-01-24,Libya's Ansar al-Sharia chief dead: Islamist websites"";""Reuters News,2015-01-23,Leader of Libyan Islamists Ansar al-Sharia dies of wounds""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Reuters News,2014-10-12;2015-01-24;2015-01-24;2015-01-23,"Libyan Ansar al-Shari'ah leader reportedly injured, killed in Benina clashes;Libya's Ansar al-Sharia group confirms chief's death;Libya's Ansar al-Sharia chief dead: Islamist websites;Leader of Libyan Islamists Ansar al-Sharia dies of wounds",Head of Al-Sa'iqah Special Forces Investigations Unit Fadl al-Hasi,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/11/2014 00:00:00,10/11/2014 00:00:00,3,0,0,0,3,3,3,
147792,LIB-2014-1-14249-9,2014,True,Clear,1,11346,11346,Libya: Government,14249,14249,Government of Libya - Zintan Military Council,111,111,Government of Libya,5940,5940,Zintan Military Council,1,"""BBC Monitoring Middle East,2014-10-14,Refugees flee to city of Gharyan as clashes continue in western Libya""",BBC Monitoring Middle East,2014-10-14,Refugees flee to city of Gharyan as clashes continue in western Libya,The official spokesman for the Libyan National Mobile Force30,1,Al-Kiklah town,Kiklah town,Jabal al Gharbi district,,32.068333,12.694444,POINT (12.694444 32.068333),176066,Libya,620,Africa,2,2,10/11/2014 00:00:00,10/14/2014 00:00:00,0,0,0,30,30,30,30,
147793,LIB-2014-2-14061-71,2014,True,Clear,2,14061,13204,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,4369,4369,Benghazi Revolutionaries Shura Council,5802,5802,Forces of the House of Representatives,6,"""Agence France Presse,2014-10-15,Clashes in Libya's Benghazi kill at least 12: hospital"";""Agence France Presse,2014-10-15,Libya ex-general in new assault on Islamist-held Benghazi"";""Reuters News,2014-10-15,Libyan army, residents battle Islamist militants in Benghazi"";""Agence France Presse,2014-10-16,Islamists resist assault on Libya's Benghazi"";""All Africa,2014-10-17,Benghazi Fights Back"";""All Africa,2014-10-17,Benghazi Fights Back""",Agence France Presse;Agence France Presse;Reuters News;Agence France Presse;All Africa;All Africa,2014-10-15;2014-10-15;2014-10-15;2014-10-16;2014-10-17;2014-10-17,"Clashes in Libya's Benghazi kill at least 12: hospital;Libya ex-general in new assault on Islamist-held Benghazi;Libyan army, residents battle Islamist militants in Benghazi;Islamists resist assault on Libya's Benghazi;Benghazi Fights Back;Benghazi Fights Back",A hospital source,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,2,10/15/2014 00:00:00,10/16/2014 00:00:00,9,3,4,9,25,25,25,
147863,LIB-2014-2-14061-72,2014,True,Clear,2,14061,13204,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,4369,4369,Benghazi Revolutionaries Shura Council,5802,5802,Forces of the House of Representatives,2,"""Agence France Presse,2014-10-17,18 dead in fierce clashes in Libya's Benghazi: hospital"";""Agence France Presse,2014-10-17,18 dead in clashes in Libya's Benghazi: hospital""",Agence France Presse;Agence France Presse,2014-10-17;2014-10-17,18 dead in fierce clashes in Libya's Benghazi: hospital;18 dead in clashes in Libya's Benghazi: hospital,Hospital sources,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/17/2014 00:00:00,10/17/2014 00:00:00,0,0,0,18,18,18,18,
147866,LIB-2014-2-14061-73,2014,True,Clear,2,14061,13204,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,4369,4369,Benghazi Revolutionaries Shura Council,5802,5802,Forces of the House of Representatives,1,"""Agence France Presse,2014-10-17,18 dead in clashes in Libya's Benghazi: hospital""",Agence France Presse,2014-10-17,18 dead in clashes in Libya's Benghazi: hospital,Hospital figures,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,2,2,10/15/2014 00:00:00,10/17/2014 00:00:00,0,0,0,9,9,9,9,
147870,LIB-2014-2-14061-74,2014,True,Clear,2,14061,13204,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,4369,4369,Benghazi Revolutionaries Shura Council,5802,5802,Forces of the House of Representatives,1,"""Agence France Presse,2014-10-18,Four killed in Libya suicide attack""",Agence France Presse,2014-10-18,Four killed in Libya suicide attack,Witnesses,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/18/2014 00:00:00,10/18/2014 00:00:00,0,1,0,4,5,5,5,
147873,LIB-2014-2-14061-75,2014,True,Clear,2,14061,13204,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,4369,4369,Benghazi Revolutionaries Shura Council,5802,5802,Forces of the House of Representatives,1,"""Agence France Presse,2014-10-19,75 killed in five days of fighting in Libya's Benghazi""",Agence France Presse,2014-10-19,75 killed in five days of fighting in Libya's Benghazi,Medics,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,1,1,10/19/2014 00:00:00,10/19/2014 00:00:00,0,0,0,9,9,9,9,
147874,LIB-2014-2-14061-76,2014,True,Clear,2,14061,13204,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,4369,4369,Benghazi Revolutionaries Shura Council,5802,5802,Forces of the House of Representatives,1,"""Agence France Presse,2014-10-19,75 killed in five days of fighting in Libya's Benghazi""",Agence France Presse,2014-10-19,75 killed in five days of fighting in Libya's Benghazi,Medics,1,Benghazi town,Benghazi town,Benghazi district,,32.117664,20.129275,POINT (20.129275 32.117664),176081,Libya,620,Africa,2,2,10/15/2014 00:00:00,10/19/2014 00:00:00,0,0,0,9,9,9,9,
147876,CHA-2014-2-14787-1,2014,True,Clear,2,14787,13730,Toubou  - Tuareg,14787,14787,Toubou  - Tuareg,3998,3998,Toubou ,937,937,Tuareg,1,"""BBC Monitoring Middle East,2014-10-22,Nine dead, 24 injured in clashes between tribes in southern Libyan town""",BBC Monitoring Middle East,2014-10-22,"Nine dead, 24 injured in clashes between tribes in southern Libyan town",The national council for human rights in Libya,1,Awbārī town,Awbari town Ubari,Wādī al Ḩayāt district,,26.592058,12.780488,POINT (12.780488 26.592058),168146,Libya,620,Africa,2,2,10/17/2014 00:00:00,10/22/2014 00:00:00,0,0,0,9,9,9,9,
