id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
2564,ALG-1993-1-1-185,1993,True,Clear,1,386,386,Algeria: Government,828,828,Government of Algeria - AIS,109,109,Government of Algeria,537,537,AIS,-1,"Reuters, 10/11/1993 Nine killed in Algeria's fundamentalist conflict.",,,,,2,Mostaganem town,"Mostaganem town (near), Mostaganem district, Mostaganem province",Mostaganem province,Mostaganem commune,35.931151,0.089177,POINT (0.089177 35.931151),181081,Algeria,615,Africa,1,1,10/10/1993 00:00:00,10/10/1993 00:00:00,1,0,0,0,1,1,1,
2565,ALG-2004-3-1391-53,2004,True,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"Agence France Presse, 23 October 2004, ""Suspected armed Islamist militants kill 16 in Algeria: report""
Second Source:
BBC Monitoring Newsfile, 23 October 2004, ""Sixteen Algerians killed by ""terrorists"" in ambush",,,,state television,4,Medea province,"Medea province (village of Menousb, in Hamdania Municipality, in the administrative district of Ouezra, in)",Medea province,,36.083333,3.000000,POINT (3.000000 36.083333),181807,Algeria,615,Africa,1,1,10/22/2004 00:00:00,10/22/2004 00:00:00,0,0,16,0,16,16,16,
2566,ALG-2006-1-4-20,2006,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East 2006-04-25 ""Algerian security forces kill two ""terrorists"" west of Tipaza",,,,,1,Gouraya town,"Gouraya town (uphill from), Gouraya district, Tipaza province",Tipaza province,Gouraya commune,36.570556,1.902500,POINT (1.902500 36.570556),182524,Algeria,615,Africa,1,1,04/24/2006 00:00:00,04/24/2006 00:00:00,0,0,0,0,0,2,0,
2567,ALG-2009-3-1391-15,2009,True,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"BBC Monitoring Middle East, 27 April 2009, Algerian paper says bomb kills one, wounds three civilians in Tizi Ouzou",,,,,2,Ain El Hammam town,"Ain El Hammam town (Azrou Kellal three kilometres from Ain El Hammam), Ain El Hammam district, Tizi Ouzou province",Tizi Ouzou province,Ain El Hammam commune,36.564709,4.306189,POINT (4.306189 36.564709),182529,Algeria,615,Africa,1,1,04/26/2009 00:00:00,04/26/2009 00:00:00,0,0,2,0,2,2,1,
2568,ALG-2000-1-4-109,2000,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,BBC 6/22/2000 Sixteen armed Islamists killed in Kabylie mountains,,,,,4,Tizi Ouzou province,"Tizi Ouzou province (forest of Ait Hassan, in)",Tizi Ouzou province,,36.750000,4.250000,POINT (4.250000 36.750000),182529,Algeria,615,Africa,1,1,06/20/2000 00:00:00,06/20/2000 00:00:00,0,2,0,0,2,2,2,
2569,ALG-2002-1-4-1213,2002,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East - Political, 10 February 2002, ""Two ""terrorists"" reportedly killed east of Algiers.",,,,,1,Arbatache village,Arbatache village (El-Kahla and Zaouia),Boumerdes province,Larbatache commune,36.637728,3.371271,POINT (3.371271 36.637728),182527,Algeria,615,Africa,1,1,02/06/2002 00:00:00,02/06/2002 00:00:00,0,2,0,0,2,2,2,
2570,ALG-2002-3-1390-15,2002,True,Clear,3,538,572,GIA - Civilians,538,1039,GIA - Civilians,538,538,GIA,9999,1,Civilians,-1,"Reuters News, 21 March 2002, ""Algerian rebels kill 10 people, press say",,,,,1,Tissemsilt town,"Tissemsilt town, Tissemsilt district, Tissemsilt province",Tissemsilt province,Tissemsilt commune,35.607778,1.811111,POINT (1.811111 35.607778),181084,Algeria,615,Africa,1,1,03/19/2002 00:00:00,03/19/2002 00:00:00,0,0,4,0,4,4,4,
2571,ALG-1995-1-3-194.1,1995,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 12/24/1995 Algeria says forces killed 12 Moslem militants.",,,,,6,Algeria,Algeria,,,28.000000,3.000000,POINT (3.000000 28.000000),170287,Algeria,615,Africa,2,1,12/20/1995 00:00:00,12/20/1995 00:00:00,0,3,0,0,3,3,3,
2572,ALG-1996-1-3-68,1996,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 6/12/1996 Algerian forces kill 27 Moslem militants, Liberte",,,,,1,Algiers city,"Algiers city (commune; Algiers center), Sidi M'Hamed district,  Algiers province",Algiers province,Sidi M'Hamed commune,36.763056,3.050556,POINT (3.050556 36.763056),182527,Algeria,615,Africa,1,2,06/10/1996 00:00:00,06/11/1996 00:00:00,0,10,0,0,10,10,10,
2574,ALG-2002-3-1390-28,2002,True,Clear,3,538,572,GIA - Civilians,538,1039,GIA - Civilians,538,538,GIA,9999,1,Civilians,-1,"Reuters News, 15 May 2002, ""UPDATE 2-Algerian political violence, bomb kill seven.",,,,,1,Tazmalt village,"Tazmalt village, Tizi Ouzou province",Tizi Ouzou province,,36.716462,4.130081,POINT (4.130081 36.716462),182529,Algeria,615,Africa,1,1,05/15/2002 00:00:00,05/15/2002 00:00:00,0,0,5,0,5,5,5,
2575,ALG-2002-1-4-812,2002,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East - Political, 2002-01-06, ""Three ""terrorists"" reportedly killed in eastern province.",,,,Le Jeune Independant web site on 6 January,1,Guenzet town,"Guenzet town, Bordj Bou Arreridj province",Bordj Bou Arreridj province,,36.316667,4.833333,POINT (4.833333 36.316667),181810,Algeria,615,Africa,1,2,01/01/2002 00:00:00,01/06/2002 00:00:00,0,3,0,0,3,3,3,
2576,ALG-2002-1-4-55,2002,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East - Political, 17 July 2002, ""Six people killed, two ""terrorists"" shot dead by security forces.",,,,,2,Sidi Daoud town,"Sidi Daoud town (near), Baghlia district, Boumerdes province",Boumerdes province,Baghlia commune,36.855833,3.866667,POINT (3.866667 36.855833),182528,Algeria,615,Africa,1,1,07/17/2002 00:00:00,07/17/2002 00:00:00,0,2,0,0,2,2,2,
2577,ALG-1999-1-3-27,1999,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,BBC 1/21/1999 Eight soldiers killed east of Algiers BBC 1/21/1999 Four killed in Algerian attacks this week.,,,,,2,Tigzirt town,"Mazer village (near Tigzirt town 5 km west of), Tigzirt district, Tizi Ouzou province",Tizi Ouzou province,Tigzirt commune,36.893889,4.123333,POINT (4.123333 36.893889),182529,Algeria,615,Africa,1,1,01/17/1999 00:00:00,01/17/1999 00:00:00,8,9,0,0,17,17,17,
2578,ALG-1995-1-3-109.4,1995,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"BBC 7/4/1995 SECURITY FORCES KILL 38 ""TERRORISTS"", SEIZE WEAPONS. _F Source: Algerian radio, Algiers, in Arabic 0600 gmt 3 Jul 95",,,,,4,Jijel province,Jijel province,Jijel province,,36.750000,6.000000,POINT (6.000000 36.750000),182533,Algeria,615,Africa,2,2,06/27/1995 00:00:00,07/01/1995 00:00:00,0,4,0,0,4,4,4,
2580,ALG-1999-1-3-168,1999,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"BBC 10/26/1999 Communal guard killed by ""terrorists"" in west. Le Jeune Independant' web site, Algiers, in French 24 Oct 99 p 2",,,,,4,Tipaza province,Tipaza province (road leading from Attatba to El Affroun),Tipaza province,,36.583333,2.416667,POINT (2.416667 36.583333),182525,Algeria,615,Africa,1,2,10/22/1999 00:00:00,10/23/1999 00:00:00,1,0,0,0,1,1,1,
2582,ALG-1995-1-3-95.2,1995,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 5/14/1995 Algeria says its forces kill 46 Moslem militants.",,,,,6,Algeria,Algeria,,,28.000000,3.000000,POINT (3.000000 28.000000),170287,Algeria,615,Africa,2,2,05/09/1995 00:00:00,05/13/1995 00:00:00,0,34,0,0,34,34,34,
2583,ALG-1993-1-1-68,1993,True,Clear,1,386,386,Algeria: Government,828,828,Government of Algeria - AIS,109,109,Government of Algeria,537,537,AIS,-1,"Reuters, 5/4/1993 Algerian forces kill five more fundamentalists.",,,,,2,Oued Smar town,"Oued Smar town (near) (rubbish tip in), El Harrach district, Algiers province",Algiers province,El Harrach commune,36.653440,3.147259,POINT (3.147259 36.653440),182527,Algeria,615,Africa,1,1,05/03/1993 00:00:00,05/03/1993 00:00:00,0,5,0,0,5,5,5,
2584,ALG-1996-1-3-36,1996,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 2/12/1996 Algerian forces kill 22 Moslem guerrillas Algerian official news agency APS",,,,,1,Constantine town,"Constantine town, Constantine province Constantine district, (in at el Hattabia suburb)",Constantine province,Constantine commune,36.365000,6.614722,POINT (6.614722 36.365000),181814,Algeria,615,Africa,1,1,02/09/1996 00:00:00,02/09/1996 00:00:00,0,1,0,0,1,1,1,
2585,ALG-1998-1-3-196,1998,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 6/10/1998 Rebels kill 12 militiamen in Algerian attacks-papers.",,,,,1,Guenzet town,"Guenzet town, Guenzet district, Setif province",Bordj Bou Arreridj province,,36.316667,4.833333,POINT (4.833333 36.316667),181810,Algeria,615,Africa,1,1,06/08/1998 00:00:00,06/08/1998 00:00:00,4,1,0,0,5,5,5,
2586,ALG-2009-1-4-33,2009,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East, 17 March 2009, Two roadside bombs kill four Algerian soldiers - paper      Agence France Presse, 17 March 2009, Algerian soldiers killed in ambush: press    BBC Monitoring Middle East, 19 March 2009, Saudi imam said urging Algerian militants to join ""policy of peace, reconciliati",,,,"Algerian El-Khabar newspaper reported on 17 March.

The paper quoted ""local sources""    Source: El-Khabar website, Algiers, in Arabic 17 Mar 09
[2nd source]newspapers , the daily El Watan reported , Other newspapers , There was no official confirmation of the incident
[3rd source] Anas Bin-Salih at Doha Al-Jazeera Satellite Channel Television in Arabic",4,Tizi Ouzou province,Tizi Ouzou province,Tizi Ouzou province,,36.750000,4.250000,POINT (4.250000 36.750000),182529,Algeria,615,Africa,1,1,03/16/2009 00:00:00,03/16/2009 00:00:00,4,0,0,0,4,5,2,
2587,ALG-1991-1-2-1,1991,True,Clear,1,386,386,Algeria: Government,827,827,Government of Algeria - Takfir wa'l Hijra,109,109,Government of Algeria,536,536,Takfir wa'l Hijra,-1,"Reuters, 12/7/1991 ALGERIA TROOPS KILL THREE IN HUNT FOR GUARD KILLERS.     BBC 2/13/1992 members of THE SECRET Al-Takfir wa al-Hijrah ORGANISATION arrested.",,,,,2,Algiers city,"Algiers city (Reghaia gendarmerie barracks near), Algiers province",Algiers province,Sidi M'Hamed commune,36.763056,3.050556,POINT (3.050556 36.763056),182527,Algeria,615,Africa,2,2,12/04/1991 00:00:00,12/05/1991 00:00:00,0,2,1,1,4,4,4,
2588,ALG-2002-1-4-26,2002,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Reuters News, 2 April 2002, ""Algerian rebels kill 21 soldiers in ambush-agency.",,,,,2,Moualy Larbi town,"Moualy Larbi town (near), Saïda province",Saida province,,34.649194,0.015864,POINT (0.015864 34.649194),179641,Algeria,615,Africa,1,1,04/01/2002 00:00:00,04/01/2002 00:00:00,21,0,0,0,21,21,21,
2589,ALG-1996-1-3-101,1996,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 12/22/1996 Algeria kills 18 in underground hideout Liberte",,,,,1,Beni Messous town,"Beni-Messous (suburb of Algiers (cemetery in)), Bouzaréah district, Algiers province",Algiers province,Bouzaréah commune,36.779139,2.975035,POINT (2.975035 36.779139),182526,Algeria,615,Africa,1,1,12/21/1996 00:00:00,12/21/1996 00:00:00,0,3,0,0,3,3,3,
2591,ALG-2002-3-1390-82,2002,True,Clear,3,538,572,GIA - Civilians,538,1039,GIA - Civilians,538,538,GIA,9999,1,Civilians,-1,"Reuters News, 2 February 2002, ""Algeria says 13 civilians killed by rebels.",,,,,2,Blida town,"Blida town (area), Blida district, Blida province",Blida province,Blida commune,36.470039,2.827699,POINT (2.827699 36.470039),181806,Algeria,615,Africa,1,1,02/01/2002 00:00:00,02/01/2002 00:00:00,0,0,2,0,2,2,2,
2592,ALG-2002-1-4-69,2002,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East, 4 September 2002, ""Armed group members kill soldier, wound another in east.",,,,,4,Skikda province,Skikda province (Roman Quarry near El Alia in),Skikda province,,36.750000,6.833333,POINT (6.833333 36.750000),182534,Algeria,615,Africa,1,1,09/03/2002 00:00:00,09/03/2002 00:00:00,1,0,0,0,1,1,1,
2594,ALG-2000-1-4-10,2000,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Reuters, 6/6/2000 Rebel mines kill 11 Algerian government soldiers",,,,,3,Dellys commune,"Dellys district, Boumerdes province",Boumerdes province,Dellys commune,36.916667,3.916667,POINT (3.916667 36.916667),182528,Algeria,615,Africa,1,1,06/06/2000 00:00:00,06/06/2000 00:00:00,11,0,0,0,11,11,11,
2595,ALG-2003-1-4-60,2003,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Reuters News, 2003-06-04 ""UPDATE 1-Eight Algerian policemen die in rebel ambush""
Second Source:
Agence France Presse, 2003-06-05, ""Armed groups kill 22 people in a day in Algeria.",,,,security sources,2,Beni Douala town,"Beni Douala town (near), Beni Douala district, Tizi Ouzou province",Tizi Ouzou province,Beni Douala commune,36.619538,4.082818,POINT (4.082818 36.619538),182529,Algeria,615,Africa,1,1,06/04/2003 00:00:00,06/04/2003 00:00:00,10,0,0,0,10,10,10,
2596,ALG-2000-1-4-161,2000,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Reuters, 10/5/2000 Algerian Muslim rebels kill 12 soldiers , El Watan",,,,,1,Azzaba town,"Azzaba town, Azzaba district, Skikda province",Skikda province,Azzaba commune,36.739444,7.105278,POINT (7.105278 36.739444),182535,Algeria,615,Africa,1,1,10/02/2000 00:00:00,10/02/2000 00:00:00,12,0,0,0,12,12,12,
2597,ALG-1994-1-3-41.2,1994,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"BBC 12/20/1994 SECURITY FORCES KILL 29 ""TERRORISTS"", DISBAND A SUPPORT NETWORK. _F 0600 gmt 19 Dec 94 in both Arabic and French Algerian radio, Algiers, in Arabic 2300 gmt 18 Dec 94",,,,statement by security services,4,Boumerdes province,Boumerdes province,Boumerdes province,,36.750000,3.666667,POINT (3.666667 36.750000),182528,Algeria,615,Africa,2,2,12/13/1994 00:00:00,12/17/1994 00:00:00,0,3,0,0,3,3,3,
2599,ALG-1999-1-3-91,1999,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 6/20/1999 Bomb kills four Algerian govt militiamen",,,,,3,Bouira commune,"Bouira district, Bouira province",Bouira province,Bouira commune,36.380000,3.901389,POINT (3.901389 36.380000),181808,Algeria,615,Africa,1,1,06/18/1999 00:00:00,06/18/1999 00:00:00,4,0,0,0,4,4,4,
2601,ALG-2009-1-4-74,2009,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East,   21 May 2009 ,Five Algerian security men said killed by ""terrorist group""  , Reuters News, 18 June 2009, CHRONOLOGY-Major insurgent attacks in Algeria",,,,,4,Medea province,Medea Province,Medea province,,36.083333,3.000000,POINT (3.000000 36.083333),181807,Algeria,615,Africa,1,1,05/20/2009 00:00:00,05/20/2009 00:00:00,5,0,0,0,5,5,5,
2602,ALG-1992-1-1-103,1992,True,Clear,1,386,386,Algeria: Government,828,828,Government of Algeria - AIS,109,109,Government of Algeria,537,537,AIS,-1,"Reuters, 12/14/1992 Five policeman killed in Algeria ambush.",,,,,1,Kouba town,"Kouba town (suburb of Algiers) Hussein Dey district, Algeirs province",Algiers province,Hussein Dey commune,36.728291,3.087845,POINT (3.087845 36.728291),182527,Algeria,615,Africa,1,1,12/14/1992 00:00:00,12/14/1992 00:00:00,5,0,0,0,5,5,5,
2603,ALG-2003-3-1390-5,2003,True,Clear,3,538,572,GIA - Civilians,538,1039,GIA - Civilians,538,538,GIA,9999,1,Civilians,-1,"BBC Monitoring Middle East, 2003-05-03, ""Policeman, doctor killed in ongoing violence.",,,,"Le Matin, web site, Algiers, in French 3 May 03.",1,Oued el Abtal town,"Oued el Abtal town, Mascara province",Mascara province,,35.454722,0.686111,POINT (0.686111 35.454722),180362,Algeria,615,Africa,1,1,04/30/2003 00:00:00,04/30/2003 00:00:00,0,0,1,0,1,1,1,
2604,ALG-2009-1-4-145,2009,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Agence France Presse, 9 October 2009, Algerian security forces kill 10 Islamist rebels: sources                  ICG montly database, 1/11/2009, http://www.crisisgroup.org/home/index.cfm?action=cw_search&l=1&t=1&cw_country=3&cw_date=",,,,local sources,1,Beni Abbes town,"Beni Abbes town, Benni Abbes district, Bechar province",Bechar province,Beni Abbes commune,30.126673,-2.171278,POINT (-2.171278 30.126673),173156,Algeria,615,Africa,1,1,10/09/2009 00:00:00,10/09/2009 00:00:00,3,10,0,0,13,13,10,
2605,ALG-2008-1-4-73,2008,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC 6/28/2008 Two Algerian soldiers killed, several injured in bomb attacks, private Arabic-language daily newspaper El Khabar reported today, 28 June",,,,Local sources,4,Tizi Ouzou province,Tizi Ouzou province,Tizi Ouzou province,,36.750000,4.250000,POINT (4.250000 36.750000),182529,Algeria,615,Africa,1,1,06/27/2008 00:00:00,06/27/2008 00:00:00,2,0,0,0,2,2,2,
2606,ALG-2004-1-4-113,2004,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East, 8 December 2004, ""Algerian army kills Salafist ""terrorist"" - web site",,,,not stated,2,Tadmait village,"Tadmait town, Tadmait district, Boumerdes province",Tizi Ouzou province,Tadmait commune,36.744100,3.900500,POINT (3.900500 36.744100),182528,Algeria,615,Africa,1,1,12/06/2004 00:00:00,12/06/2004 00:00:00,0,1,0,0,1,1,1,
2607,ALG-2000-1-4-18,2000,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Reuters, 9/6/2000 Algerian army kills Muslim rebel leader",,,,,4,Tizi Ouzou province,Tizi Ouzou province,Tizi Ouzou province,,36.750000,4.250000,POINT (4.250000 36.750000),182529,Algeria,615,Africa,1,1,09/04/2000 00:00:00,09/04/2000 00:00:00,0,2,0,0,2,2,2,
2608,ALG-2004-1-4-2,2004,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East, 14 January 2004, ""Algeria: ""Terrorist"" group arrested, one member killed, east of Algiers ",,,,,1,El Hamiz town,"El Hamiz town (suburb of Algiers), Dar El Beïda dictrict, Algiers province",Algiers province,Dar el Beida commune,36.731469,3.240322,POINT (3.240322 36.731469),182527,Algeria,615,Africa,1,1,01/14/2004 00:00:00,01/14/2004 00:00:00,0,1,0,0,1,1,1,
2609,ALG-2004-3-1391-40,2004,True,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"BBC Monitoring Middle East, 31 July 2004, ""Algerian deputy mayor found with throat slit, ""terrorist group"" suspected",,,,sources close to the family of the deceased,1,Oued Freitis village,"Oued Freitis village (in Salmata Municipality, in), Djelfa province",Djelfa province,,34.333333,3.666667,POINT (3.666667 34.333333),178928,Algeria,615,Africa,1,1,07/29/2004 00:00:00,07/29/2004 00:00:00,0,0,1,0,1,1,1,
2610,ALG-1997-1-3-77,1997,True,Clear,1,386,386,Algeria: Government,829,829,Government of Algeria - GIA,109,109,Government of Algeria,538,538,GIA,-1,"Reuters, 10/18/1997 Moslem rebels break ceasefire in Algeria, Al Khabar",,,,,3,El Ancer commune,"El Ancer district (Tayelmane village in), Jijel province",Jijel province,El Ancer commune,36.800000,6.150000,POINT (6.150000 36.800000),182533,Algeria,615,Africa,1,1,10/13/1997 00:00:00,10/13/1997 00:00:00,1,0,0,0,1,1,1,
2611,ALG-1994-1-1-150.1,1994,True,Clear,1,386,386,Algeria: Government,828,828,Government of Algeria - AIS,109,109,Government of Algeria,537,537,AIS,-1,"Reuters, 8/13/1994 Security forces kill 17 militants across Algeria.",,,,,1,Algiers city,"Algiers city (commune; Algiers center), Sidi M'Hamed district,  Algiers province",Algiers province,Sidi M'Hamed commune,36.763056,3.050556,POINT (3.050556 36.763056),182527,Algeria,615,Africa,2,3,08/07/1994 00:00:00,08/13/1994 00:00:00,0,10,0,0,10,10,10,
2612,ALG-2006-3-1391-6,2006,True,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"AFP 2006-05-14 ""Eighteen children among victims in Algerian massacre",,,,Police,4,El Tarf province,"El Tarf province (caves in the northeast of the north African, Seddat mountains, about 450 kilometers (280 miles) east of the capital)",El Tarf province,,36.750000,8.166667,POINT (8.166667 36.750000),182537,Algeria,615,Africa,1,1,05/13/2006 00:00:00,05/13/2006 00:00:00,0,0,21,0,21,21,21,
2613,ALG-2004-1-4-52,2004,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Agence France Presse, 19 April 2004, ""Islamic extremists kill two Algerian soldiers: report",,,,the daily Le Matin,2,Baghlia town,"Baghlia town (near), Baghlia district, Boumerdes province",Boumerdes province,Baghlia commune,36.816944,3.857222,POINT (3.857222 36.816944),182528,Algeria,615,Africa,1,1,04/17/2004 00:00:00,04/17/2004 00:00:00,2,0,0,0,2,2,2,
2614,ALG-2010-3-1391-3,2010,False,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"BBC Monitoring Middle East, 19 July 2010, ""Four civilians killed by bomb explosion in eastern Algeria",,,,local security sources,1,Djebida village,"Djebida village (aka Djellibae, in the municipality of Boudoukhane, near the southeast borders between the provinces of Khenchela and Tebessa), Khenchela province",Khenchela province,,34.900000,7.233333,POINT (7.233333 34.900000),179655,Algeria,615,Africa,1,1,07/15/2010 00:00:00,07/15/2010 00:00:00,0,0,4,0,4,4,4,
2615,ALG-2003-1-4-118,2003,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East, 2003-05-06, """"Terrorist"" killed in Relizane Province.",,,,,1,Relizane town,"Relizane town, Relizane district, Relizane province",Relizane province,Relizane commune,35.737344,0.555987,POINT (0.555987 35.737344),181082,Algeria,615,Africa,1,1,05/06/2003 00:00:00,05/06/2003 00:00:00,0,1,0,0,1,1,1,
2616,ALG-1994-1-1-128,1994,True,Clear,1,386,386,Algeria: Government,828,828,Government of Algeria - AIS,109,109,Government of Algeria,537,537,AIS,-1,"Reuters, 6/26/1994 Algeria says eight Islamic militants killed.",,,,,5,Algeria eastern,"Algeria eastern (Ouled Tebban village, 320 km (210 miles) southeast of Algeria's capital)",,,36.866667,6.900000,POINT (6.900000 36.866667),182534,Algeria,615,Africa,1,1,06/24/1994 00:00:00,06/24/1994 00:00:00,0,2,0,0,2,2,2,
2617,ALG-1992-1-1-37,1992,True,Clear,1,386,386,Algeria: Government,828,828,Government of Algeria - AIS,109,109,Government of Algeria,537,537,AIS,-1,"Reuters, 7/20/1992 POLICE OFFICER, KILLED IN FRONT OF ALGERIAN MOSQUE.",,,,,1,Algiers city,"Algiers city (commune; Algiers center), Sidi M'Hamed district,  Algiers province",Algiers province,Sidi M'Hamed commune,36.763056,3.050556,POINT (3.050556 36.763056),182527,Algeria,615,Africa,1,1,07/19/1992 00:00:00,07/19/1992 00:00:00,0,0,0,0,0,1,0,
2618,ALG-2004-3-1391-14,2004,True,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"BBC Monitoring Middle East, 27 March 2004, ""Algeria: ""Terrorist"" group kills Skikda civilian",,,,not stated,2,M'souna village,"M'souna village (in Hamadi Krouma municipality), Skikda district, Skikda province",Skikda province,Skikda commune,36.604051,6.864680,POINT (6.864680 36.604051),182534,Algeria,615,Africa,1,1,03/25/2004 00:00:00,03/25/2004 00:00:00,0,0,1,0,1,1,1,
2619,ALG-2006-1-4-13,2006,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East 2006-04-03 ""Algerian army's Ain Defla offensive kills six terrorists in one week",,,,security source,4,Ain Defla province,"Ain Defla province (Bathia district, in the spot known as Oued Lekseb)",Ain Defla province,,36.166667,2.166667,POINT (2.166667 36.166667),181805,Algeria,615,Africa,1,1,04/03/2006 00:00:00,04/03/2006 00:00:00,0,7,0,0,7,7,7,
2620,ALG-2006-1-4-54,2006,True,Clear,1,386,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"BBC Monitoring Middle East, ""Security forces kill Islamist leader in eastern Algeria - paper",,,,,1,Tizi Ouzou town,"Tizi Ouzou town, Tizi Ouzou district, Tizi Ouzou province",Tizi Ouzou province,Tizi Ouzou commune,36.711825,4.045914,POINT (4.045914 36.711825),182529,Algeria,615,Africa,1,1,09/12/2006 00:00:00,09/12/2006 00:00:00,0,1,0,0,1,1,1,
