id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
67684,MLI-2013-1-12571-15,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,1,"""Agence France Presse,2013-03-24,Northern Mali clashes kill 7 after Islamist 'attack'""",Agence France Presse,2013-03-24,Northern Mali clashes kill 7 after Islamist 'attack',an African security source; Mali's military ,1,Gao town,Gao town ,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,03/24/2013 00:00:00,03/24/2013 00:00:00,1,4,4,0,9,9,9,
67685,MLI-2013-1-12571-16,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,1,"""Amnesty International,2013-06-07,Mali. Preliminary findings of a four-week mission (9f)""",Amnesty International,2013-06-07,Mali. Preliminary findings of a four-week mission (9f),,1,Tombouctou town,Timbuktu town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,4,04/01/2013 00:00:00,04/10/2013 00:00:00,0,0,5,0,5,5,5,
67687,MLI-2013-1-12571-17,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,2,"""Agence France Presse,2013-04-12,Two Chadian soldiers die in Mali suicide bombing: military sources"";""Agence France Presse,2013-04-12,Suicide bomber kills at least three Chadian soldiers in Mali""",Agence France Presse;Agence France Presse,2013-04-12;2013-04-12,Two Chadian soldiers die in Mali suicide bombing: military sources;Suicide bomber kills at least three Chadian soldiers in Mali,"a Malian military, Chadian military source",1,Kidal town,Kidal town,Kidal region,Kidal cercle,18.441111,1.407778,POINT (1.407778 18.441111),155883,Mali,432,Africa,1,1,04/12/2013 00:00:00,04/12/2013 00:00:00,4,1,0,0,5,5,5,
67688,MLI-2013-1-12571-18,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,1,"""BBC Monitoring Africa,2013-05-05,Two soldiers, five jihadists die in suicide attacks near Mali's Gao""",BBC Monitoring Africa,2013-05-05,"Two soldiers, five jihadists die in suicide attacks near Mali's Gao",,1,Amakouladji locality,"Hamakouladji (Amakouladji) locality, 40km to the north of Gao",Gao region,Gao cercle,16.605278,-0.106110,POINT (-0.106110 16.605278),153720,Mali,432,Africa,1,1,05/04/2013 00:00:00,05/04/2013 00:00:00,2,3,0,0,5,5,5,
67689,MLI-2013-1-12571-19,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,1,"""Agence France Presse,2013-05-10,Suicide bomber dies in Mali attack on Niger troops""",Agence France Presse,2013-05-10,Suicide bomber dies in Mali attack on Niger troops,a Nigerien military source ,1,Menaka town,Menaka town,Gao region,Menaka cercle,15.918200,2.402200,POINT (2.402200 15.918200),152285,Mali,432,Africa,1,1,05/10/2013 00:00:00,05/10/2013 00:00:00,0,1,0,0,1,1,1,
67690,MLI-2013-1-12571-20,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,2,"""Agence France Presse,2013-05-10,Four suicide bombers die in attacks on troops in Mali"";""Agence France Presse,2013-05-10,Five suicide bombers die in attacks on troops in Mali""",Agence France Presse;Agence France Presse,2013-05-10;2013-05-10,Four suicide bombers die in attacks on troops in Mali;Five suicide bombers die in attacks on troops in Mali,A Malian military source; an administrative source in northern Mali,1,Gossi town,Gossi town,Tombouctou region,Gourma-Rharous cercle,15.819607,-1.291135,POINT (-1.291135 15.819607),152278,Mali,432,Africa,1,1,05/10/2013 00:00:00,05/10/2013 00:00:00,0,4,0,0,4,4,4,
67691,MLI-2013-1-12571-21,2013,True,Clear,1,11347,11347,Mali: Government,12571,12571,Government of Mali - MUJAO,72,72,Government of Mali,1161,1161,MUJAO,1,"""ISVG,2013-08-11,ISVG Type id 4408525""",ISVG,2013-08-11,ISVG Type id 4408525,,1,Lere town,Lere town,Tombouctou region,Niafunke cercle,15.711800,-4.911800,POINT (-4.911800 15.711800),152271,Mali,432,Africa,1,1,08/11/2013 00:00:00,08/11/2013 00:00:00,0,0,0,1,1,1,1,
67692,MLI-2013-1-12582-1,2013,False,Clear,1,11347,11347,Mali: Government,12582,12582,Government of Mali - al-Murabitun,72,72,Government of Mali,4376,4376,al-Murabitun,3,"""Agence France Presse,2013-10-08,Islamists step up attacks in north Mali"";""Agence France Presse,2013-10-23,Two Chadian soldiers, civilian killed in Mali bombing: army source"";""BBC Monitoring Middle East,2013-10-12,Alert as terror groups in Mali threaten more attacks against ""enemies of Islam"" """,Agence France Presse;Agence France Presse;BBC Monitoring Middle East,2013-10-08;2013-10-23;2013-10-12,"Islamists step up attacks in north Mali;Two Chadian soldiers, civilian killed in Mali bombing: army source;Alert as terror groups in Mali threaten more attacks against ""enemies of Islam"" ",,1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,10/07/2013 00:00:00,10/07/2013 00:00:00,1,0,0,0,1,1,1,
67719,MLI-2013-1-12575-0,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Amnesty International,2013-02-01,Mali. First assessment of the human rights situation after three week conflict (p. 11)""",Amnesty International,2013-02-01,Mali. First assessment of the human rights situation after three week conflict (p. 11),eye witness,1,Djiabaly town,Diabaly town,Segou region,Niono cercle,14.693700,-6.019700,POINT (-6.019700 14.693700),150828,Mali,432,Africa,1,1,01/15/2013 00:00:00,01/15/2013 00:00:00,5,0,0,0,5,5,5,
67720,MLI-2013-1-12575-1,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,4,"""Agence France Presse,2013-01-16,France battles Mali Islamists as hostage crisis unfolds"";""Agence France Presse,2013-01-18,French-backed Malian troops reclaim key towns from rebels"";""The Times,2013-01-19,French forces help Mali troops retake two key towns  "";""Libération Monde,2013-01-22,A Diabali, on ne voit aucun cadavre, la ville est nettoyée""",Agence France Presse;Agence France Presse;The Times;Libération Monde,2013-01-16;2013-01-18;2013-01-19;2013-01-22,"France battles Mali Islamists as hostage crisis unfolds;French-backed Malian troops reclaim key towns from rebels;French forces help Mali troops retake two key towns  ;A Diabali, on ne voit aucun cadavre, la ville est nettoyée","residents, local municipal council",1,Djiabaly town,Diabali town,Segou region,Niono cercle,14.693700,-6.019700,POINT (-6.019700 14.693700),150828,Mali,432,Africa,1,2,01/16/2013 00:00:00,01/18/2013 00:00:00,0,20,0,0,20,50,20,
67721,MLI-2013-1-12575-2,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""Reuters ,2013-02-28,UPDATE 3-Al Qaeda commander Abou Zeid killed in Mali -Algeria's Ennahar TV"";"" Le Monde,2013-02-28,L'Elysée et l'armée française ne confirment pas la mort d'Abou Zeid""",Reuters ; Le Monde,2013-02-28;2013-02-28,UPDATE 3-Al Qaeda commander Abou Zeid killed in Mali -Algeria's Ennahar TV;L'Elysée et l'armée française ne confirment pas la mort d'Abou Zeid,source close to the military operations,2,Aguelhok village,"Etagho area, a few tens of kilometers from Aguelhoc (Tigargara region, in the foothills of the Adrar des Ifoghas mountains) / In Sensa",Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,02/23/2013 00:00:00,02/23/2013 00:00:00,0,43,0,0,43,43,43,
67728,MLI-2013-1-12575-3,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Ministère de la défance,2013-03-07,Opération Serval : bilan des opérations du 28 février au 4 mars""",Ministère de la défance,2013-03-07,Opération Serval : bilan des opérations du 28 février au 4 mars,French Ministry of Defence,2,Amettetaï valley,Amettetaï valley,Kidal region,Tessalit cercle,19.862778,1.234167,POINT (1.234167 19.862778),158043,Mali,432,Africa,2,2,02/28/2013 00:00:00,03/04/2013 00:00:00,0,10,0,0,10,10,10,
67729,MLI-2013-1-12575-4,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,4,"""Reuters News,2013-03-02,UPDATE 5-Chad says kills Algeria hostage mastermind in Mali"";""BBC Monitoring Africa,2013-03-06,One French, one Chadian soldier killed in northeast Mali fighting"";""Agence France Presse,2013-03-03,Third French soldier killed in Mali fighting"";""BBC Monitoring Africa,2013-03-03,Chadian army hunts down ""terrorists"" after reportedly killing Al-Qa'idah leader""",Reuters News;BBC Monitoring Africa;Agence France Presse;BBC Monitoring Africa,2013-03-02;2013-03-06;2013-03-03;2013-03-03,"UPDATE 5-Chad says kills Algeria hostage mastermind in Mali;One French, one Chadian soldier killed in northeast Mali fighting;Third French soldier killed in Mali fighting;Chadian army hunts down ""terrorists"" after reportedly killing Al-Qa'idah leader",Chad's military; Chadian Gen Zakaria Ngobongue; French government; the French army,2,Amettetaï valley,"Ametetai Valley, to the northeast of the of the Agueloc area",Kidal region,Tessalit cercle,19.862778,1.234167,POINT (1.234167 19.862778),158043,Mali,432,Africa,1,1,03/02/2013 00:00:00,03/02/2013 00:00:00,2,15,0,0,17,17,17,
67730,MLI-2013-1-12575-5,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Agence France Presse,2013-03-05,15 Islamists die in overnight Mali fighting: France""",Agence France Presse,2013-03-05,15 Islamists die in overnight Mali fighting: France,French Defence Minister Jean-Yves Le Drian ,2,Amettetaï valley,Ametettai valley,Kidal region,Tessalit cercle,19.862778,1.234167,POINT (1.234167 19.862778),158043,Mali,432,Africa,1,2,03/04/2013 00:00:00,03/05/2013 00:00:00,0,15,0,0,15,15,15,
67731,MLI-2013-1-12575-6,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""BBC Monitoring Africa,2013-03-14,Chadian troops reportedly loss one soldier, kills six jihadist in Mali""",BBC Monitoring Africa,2013-03-14,"Chadian troops reportedly loss one soldier, kills six jihadist in Mali",N'Djamena,2,Mount Tigharghar,"El-Hacher valley, Tirgharghar (Adrar des Ifoghas mountain range) ",Kidal region,Tessalit cercle,20.242983,0.977308,POINT (0.977308 20.242983),158762,Mali,432,Africa,1,1,03/12/2013 00:00:00,03/12/2013 00:00:00,1,6,0,0,7,7,7,
67733,MLI-2013-1-12575-7,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Agence France Presse,2013-03-31,Suicide attack in Mali's Timbuktu wounds soldier: officer""",Agence France Presse,2013-03-31,Suicide attack in Mali's Timbuktu wounds soldier: officer,a military officer ,1,Tombouctou town,Timbuktu town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,03/30/2013 00:00:00,03/30/2013 00:00:00,0,1,0,0,1,1,1,
67734,MLI-2013-1-12575-8,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""Agence France Presse,2013-04-01,Mali troops sweep Timbuktu for Islamist rebels after battle"";""BBC Monitoring Africa,2013-04-01,Seven people killed as Malian army, jihadists clash in Timbuktu""",Agence France Presse;BBC Monitoring Africa,2013-04-01;2013-04-01,"Mali troops sweep Timbuktu for Islamist rebels after battle;Seven people killed as Malian army, jihadists clash in Timbuktu",Malian officer; a Timbuktu resident ,1,Tombouctou town,Timbuktu town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,03/31/2013 00:00:00,03/31/2013 00:00:00,2,18,1,0,21,21,21,
67735,MLI-2013-1-12575-9,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""All Africa,2013-03-18,Al-Qaeda in Maghreb Near Collapse""",All Africa,2013-03-18,Al-Qaeda in Maghreb Near Collapse,,1,Aguelhok village,Aguelhok town,Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,03/07/2013 00:00:00,03/07/2013 00:00:00,0,1,0,0,1,1,1,
67737,MLI-2013-1-12575-10,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""Agence France Presse,2013-09-28,Suicide bombers kill two Malians in army camp attack: military"";""Agence France Presse,2013-09-30,Al-Qaeda's African branch claims Mali suicide bombing: report""",Agence France Presse;Agence France Presse,2013-09-28;2013-09-30,Suicide bombers kill two Malians in army camp attack: military;Al-Qaeda's African branch claims Mali suicide bombing: report,military sources; AQIM,1,Tombouctou town,Timbuktu town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,09/26/2013 00:00:00,09/26/2013 00:00:00,0,2,2,0,4,4,4,
67738,MLI-2013-1-12575-11,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Reuters News,2013-10-10,France says its forces kill 10 Islamist militants in Mali""",Reuters News,2013-10-10,France says its forces kill 10 Islamist militants in Mali,armed forces spokesman Gilles Jaron ,2,Douaya,"Douaya village, north of Timbuktu",Tombouctou region,Tombouctou cercle,17.648000,-3.159800,POINT (-3.159800 17.648000),155154,Mali,432,Africa,1,1,10/01/2013 00:00:00,10/01/2013 00:00:00,0,10,0,0,10,10,10,
67742,MLI-2013-1-12575-13,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,2,"""AFP,2013-01-29,As troops move on, north Mali villagers fear Islamist return"";""Reuters News,2013-01-26,UPDATE 6-French, Malian forces capture Gao rebel stronghold""",AFP;Reuters News,2013-01-29;2013-01-26,"As troops move on, north Mali villagers fear Islamist return;UPDATE 6-French, Malian forces capture Gao rebel stronghold","military source, residents",1,Lere town,Lere town,Tombouctou region,Niafunke cercle,15.711800,-4.911800,POINT (-4.911800 15.711800),152271,Mali,432,Africa,1,1,01/20/2013 00:00:00,01/20/2013 00:00:00,0,2,0,0,2,2,2,
67752,MLI-2013-1-835-0,2013,True,Clear,1,11347,11347,Mali: Government,11986,11986,Government of Mali - Ansar Dine,72,72,Government of Mali,1157,1157,Ansar Dine,1,"""All Africa,2013-01-13,French Fighter Jets Pound Mali, Top Islamist Leader Reported Killed""",All Africa,2013-01-13,"French Fighter Jets Pound Mali, Top Islamist Leader Reported Killed",security source ,1,Konna town,Konna town,Mopti region,Mopti cercle,14.943290,-3.894740,POINT (-3.894740 14.943290),150833,Mali,432,Africa,1,1,01/13/2013 00:00:00,01/13/2013 00:00:00,0,1,0,0,1,1,1,
67753,MLI-2013-1-835-1,2013,True,Clear,1,11347,11347,Mali: Government,11986,11986,Government of Mali - Ansar Dine,72,72,Government of Mali,1157,1157,Ansar Dine,2,"""Reuters News,2013-01-26,UPDATE 6-French, Malian forces capture Gao rebel stronghold"";""AFP,2013-01-29,As troops move on, north Mali villagers fear Islamist return""",Reuters News;AFP,2013-01-26;2013-01-29,"UPDATE 6-French, Malian forces capture Gao rebel stronghold;As troops move on, north Mali villagers fear Islamist return","military source, residents",1,Lere town,Lere town,Tombouctou region,Niafunke cercle,15.711800,-4.911800,POINT (-4.911800 15.711800),152271,Mali,432,Africa,1,1,01/20/2013 00:00:00,01/20/2013 00:00:00,0,1,0,0,1,1,1,
67764,MLI-2013-1-12582-3,2013,False,Clear,1,11347,11347,Mali: Government,12582,12582,Government of Mali - al-Murabitun,72,72,Government of Mali,4376,4376,al-Murabitun,1,"""Agence France Presse,2013-11-20,French troops in Mali kill wanted jihadist's deputy: security sources""",Agence France Presse,2013-11-20,French troops in Mali kill wanted jihadist's deputy: security sources,security sources ,3,Tessalit cercle,Tessalit region,Kidal region,Tessalit cercle,20.198611,1.011389,POINT (1.011389 20.198611),158763,Mali,432,Africa,1,3,11/11/2013 00:00:00,11/17/2013 00:00:00,0,3,0,0,3,3,3,
67765,MLI-2013-1-836-0,2013,False,Clear,1,372,372,Mali: Azawad,11985,11985,Government of Mali - CMA,72,72,Government of Mali,1158,1158,CMA,3,"""Agence France Presse,2013-06-05,Mali army launches assault on Tuareg rebels"";""Reuters News,2013-06-05,UPDATE 4-Malian army fights Tuareg rebels; unofficial truce over"";""Agence France Presse,2013-06-08,Mali holds crisis talks with Tuareg rebels""",Agence France Presse;Reuters News;Agence France Presse,2013-06-05;2013-06-05;2013-06-08,Mali army launches assault on Tuareg rebels;UPDATE 4-Malian army fights Tuareg rebels; unofficial truce over;Mali holds crisis talks with Tuareg rebels,"Malian army spokesman Souleymane Maiga; Colonel-Major Didier Dacko, Ibrahim Ag Assaleh, a senior MNLA political figure, Kidal resident",1,Anefis village,"Anefis, a small town 200 kilometres south of Kidal",Kidal region,Kidal cercle,18.043889,0.603056,POINT (0.603056 18.043889),155882,Mali,432,Africa,1,1,06/05/2013 00:00:00,06/05/2013 00:00:00,1,6,0,0,7,31,7,
67766,MLI-2013-1-12575-16,2013,True,Clear,1,11347,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""Agence France Presse,2013-12-10,French kill 19 Islamists in Mali: French army""",Agence France Presse,2013-12-10,French kill 19 Islamists in Mali: French army,a French military source; Members of a camel caravan ,2,Araouane village,"north of Timbuktu, on the road to Taoudenit (an area called Arawane, around 250 km north of the city)",Tombouctou region,Tombouctou cercle,18.904760,-3.526490,POINT (-3.526490 18.904760),156593,Mali,432,Africa,1,1,12/10/2013 00:00:00,12/10/2013 00:00:00,0,19,0,0,19,19,19,
67773,MLI-2013-1-836-1,2013,False,Clear,1,372,372,Mali: Azawad,11985,11985,Government of Mali - CMA,72,72,Government of Mali,1158,1158,CMA,3,"""Reuters News,2013-09-12,CORRECTED-Mali army, rebels clash for first time since peace deal"";""Agence France Presse,2013-09-12,Soldiers kill three in clash with 'bandits' in Mali: army"";""ISVG ,2013-09-11,incident, event 4408915""",Reuters News;Agence France Presse;ISVG ,2013-09-12;2013-09-12;2013-09-11,"CORRECTED-Mali army, rebels clash for first time since peace deal;Soldiers kill three in clash with 'bandits' in Mali: army;incident, event 4408915","Attaye Ag Mohamed, one of the founders of the Tuareg-led MNLA, army spokesman Captain Modibo Naman Traore (both talk as if it was indeed MNLA); army spokesman Souleymane Maiga (saying that it was NOT MNLA)",2,Lere town,Lere town (near),Tombouctou region,Niafunke cercle,15.711800,-4.911800,POINT (-4.911800 15.711800),152271,Mali,432,Africa,1,1,09/11/2013 00:00:00,09/11/2013 00:00:00,0,3,0,0,3,3,3,
67774,MLI-2013-1-836-2,2013,False,Clear,1,372,372,Mali: Azawad,11985,11985,Government of Mali - CMA,72,72,Government of Mali,1158,1158,CMA,3,"""Agence France Presse,2013-11-08,Army and militants clash in conflict-scarred Mali"";""Agence France Presse,2013-11-08,Army and militants clash in conflict-scarred Mali"";""Reuters News,2013-11-08,UPDATE 1-Tuareg rebels killed in battle with Malian troops""",Agence France Presse;Agence France Presse;Reuters News,2013-11-08;2013-11-08;2013-11-08,Army and militants clash in conflict-scarred Mali;Army and militants clash in conflict-scarred Mali;UPDATE 1-Tuareg rebels killed in battle with Malian troops,"anonymous source in the north, anonymous source in Bamako; Mali's defence ministry; Olivier Salgado, spokesman for the U.N. mission in Mali, Menaka resident Aliou Chabane ",3,Menaka cercle,"Amazragane (Egazargane), 150 kilometres (93 miles) east of Menaka",Gao region,Menaka cercle,16.661660,2.702260,POINT (2.702260 16.661660),153726,Mali,432,Africa,1,1,11/08/2013 00:00:00,11/08/2013 00:00:00,0,2,0,0,2,3,2,
67797,MLI-2013-1-837-0,2013,False,Clear,1,11347,11347,Mali: Government,11987,11987,Government of Mali - Military faction (Red Berets),72,72,Government of Mali,1164,1164,Military faction (Red Berets),3,"""Agence France Presse,2013-02-08,Gunfight between Mali troops wounds several in capital"";""Reuters News,2013-02-08,UPDATE 4-French charge north in Mali, Bamako shooting kills two"";""Agence France Presse,2013-02-09,Mali on edge after suicide attack""",Agence France Presse;Reuters News;Agence France Presse,2013-02-08;2013-02-08;2013-02-09,"Gunfight between Mali troops wounds several in capital;UPDATE 4-French charge north in Mali, Bamako shooting kills two;Mali on edge after suicide attack", military sources; the government ,1,Bamako city,Bamako city,Bamako region,Bamako cercle,12.650000,-8.000000,POINT (-8.000000 12.650000),147945,Mali,432,Africa,1,1,02/08/2013 00:00:00,02/08/2013 00:00:00,0,0,2,0,2,2,2,
67861,MLI-2013-1-835-8,2013,True,Clear,1,11347,11347,Mali: Government,11986,11986,Government of Mali - Ansar Dine,72,72,Government of Mali,1157,1157,Ansar Dine,2,"""The New York Review of Books ,2013-03-21,When the Jihad Came to Mali"";""Jeune Afrique Blog Défense ,2013-01-30,Mali : retour sur la bataille décisive de Konna""",The New York Review of Books ;Jeune Afrique Blog Défense ,2013-03-21;2013-01-30,When the Jihad Came to Mali;Mali : retour sur la bataille décisive de Konna,Eye witness,1,Konna town,Konna town,Mopti region,Mopti cercle,14.943290,-3.894740,POINT (-3.894740 14.943290),150833,Mali,432,Africa,1,2,01/09/2013 00:00:00,01/10/2013 00:00:00,2,0,0,0,2,2,2,
67902,MLI-2013-3-432-1,2013,True,Clear,3,72,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,2,"""Amnesty International,2013-02-02,Mali. First assessment of the human rights situation after three week conflict (p.p. 8)"";""FIDH,2013-01-23,Abuses committed by Malian military: Urgent need for an independent investigation commission """,Amnesty International;FIDH,2013-02-02;2013-01-23,Mali. First assessment of the human rights situation after three week conflict (p.p. 8);Abuses committed by Malian military: Urgent need for an independent investigation commission ,eye witnesses,1,Sévaré town,Sévaré town (Waïludé neighbourhood),Mopti region,Mopti cercle,14.527420,-4.093440,POINT (-4.093440 14.527420),150832,Mali,432,Africa,1,1,01/11/2013 00:00:00,01/11/2013 00:00:00,0,0,19,0,19,19,19,
67903,MLI-2013-3-432-2,2013,True,Clear,3,72,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,1,"""Amnesty International,2013-02-02,Mali. First assessment of the human rights situation after three week conflict (p. 9)""",Amnesty International,2013-02-02,Mali. First assessment of the human rights situation after three week conflict (p. 9),eye witnesses,2,Sévaré town,Sévaré town (outside military camp),Mopti region,Mopti cercle,14.527420,-4.093440,POINT (-4.093440 14.527420),150832,Mali,432,Africa,1,1,01/11/2013 00:00:00,01/11/2013 00:00:00,0,0,3,0,3,3,3,
67904,MLI-2013-3-432-3,2013,True,Clear,3,72,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,3,"""Reuters News,2013-01-19,Malian forces abusing, killing civilians - Human Rights Watch"";""Agence France Presse,2013-01-23,Mali army accused of summary killings, security fears mount"";""Amnesty International,2013-02-02,Mali. First assessment of the human rights situation after three week conflict (p. 9)""",Reuters News;Agence France Presse;Amnesty International,2013-01-19;2013-01-23;2013-02-02,"Malian forces abusing, killing civilians - Human Rights Watch;Mali army accused of summary killings, security fears mount;Mali. First assessment of the human rights situation after three week conflict (p. 9)",HRW; FIDH; eye witnesses,1,Siribala village,Seribali town (40 km from Niono),Segou region,Niono cercle,14.043200,-6.106700,POINT (-6.106700 14.043200),150108,Mali,432,Africa,1,1,01/18/2013 00:00:00,01/18/2013 00:00:00,0,0,2,0,2,2,2,
67908,MLI-2013-3-432-5,2013,True,Clear,3,72,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,1,"""Amnesty International ,2013-06-07,Mali. Preliminary findings of a four-week mission (p. 11)""",Amnesty International ,2013-06-07,Mali. Preliminary findings of a four-week mission (p. 11),eyewitness,1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,4,02/01/2013 00:00:00,02/10/2013 00:00:00,0,0,1,0,1,1,1,
67909,MLI-2013-3-432-6,2013,True,Clear,3,72,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,1,"""Amnesty International,2013-06-07,Mali. Preliminary findings of a four-week mission (p. 11)""",Amnesty International,2013-06-07,Mali. Preliminary findings of a four-week mission (p. 11),eye witness,1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,03/23/2013 00:00:00,03/23/2013 00:00:00,0,0,1,0,1,1,1,
67917,ALG-2013-3-1391-0,2013,False,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,1,"""Amnesty International,2013-02-01,Mali. First assessment of the human rights situation after three week conflict (p. 11)""",Amnesty International,2013-02-01,Mali. First assessment of the human rights situation after three week conflict (p. 11),,1,Djiabaly town,Diabaly town,Segou region,Niono cercle,14.693700,-6.019700,POINT (-6.019700 14.693700),150828,Mali,432,Africa,1,1,01/14/2013 00:00:00,01/14/2013 00:00:00,0,0,1,0,1,1,1,
67919,ALG-2013-3-1391-1,2013,False,Clear,3,539,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,4,"""Agence France Presse,2013-03-20,Al-Qaeda says French hostage killed in Mali"";""Reuters News,2013-03-24,Al Qaeda group AQIM says killed French hostage seized in Mali"";""Agence France Presse,2013-07-14,Body of French hostage appears to have been found in Mali: source"";""Xinhua News Agency,2013-07-15,France confirms hostage held by al-Qaeda militant killed in Mali""",Agence France Presse;Reuters News;Agence France Presse;Xinhua News Agency,2013-03-20;2013-03-24;2013-07-14;2013-07-15,Al-Qaeda says French hostage killed in Mali;Al Qaeda group AQIM says killed French hostage seized in Mali;Body of French hostage appears to have been found in Mali: source;France confirms hostage held by al-Qaeda militant killed in Mali,"'Al-Qairawani', a  man claiming to be a spokesman for Al-Qaeda in North Africa ",5,Northern Mali,Northern Mali,,,20.000000,-3.000000,POINT (-3.000000 20.000000),158755,Mali,432,Africa,1,1,03/10/2013 00:00:00,03/10/2013 00:00:00,0,0,1,0,1,1,1,
